#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
SNRNP40	LSM8	4435298	4434090	9606.ENSP00000263694	9606.ENSP00000249299	0	0	0	0	0.214	0.960	0.900	0	0.996
XIAP	TAB1	4443692	4432921	9606.ENSP00000360242	9606.ENSP00000216160	0	0	0	0	0	0.881	0.900	0.694	0.996
ALYREF	HNRNPA2B1	4449181	4441649	9606.ENSP00000421592	9606.ENSP00000346694	0	0	0.252	0	0.943	0.170	0.900	0.270	0.996
NUP153	NUP155	4450099	4433538	9606.ENSP00000444029	9606.ENSP00000231498	0	0	0	0	0.413	0.557	0.900	0.869	0.996
TXLNA	STX3	4444224	4440878	9606.ENSP00000362711	9606.ENSP00000338562	0	0	0	0	0	0.379	0.900	0.945	0.996
SF3B1	SNRNP40	4440663	4435298	9606.ENSP00000335321	9606.ENSP00000263694	0	0	0	0	0.346	0.945	0.900	0.055	0.996
DDX6	EDC4	4451327	4442191	9606.ENSP00000478754	9606.ENSP00000351811	0	0	0	0	0.107	0.379	0.900	0.937	0.996
TANK	TBK1	4446069	4440145	9606.ENSP00000376505	9606.ENSP00000329967	0	0	0	0	0.099	0.543	0.900	0.919	0.996
MX1	STAT1	4446835	4442456	9606.ENSP00000381601	9606.ENSP00000354394	0	0	0	0	0.792	0	0.900	0.858	0.996
DNMT1	DNMT3A	4442259	4435481	9606.ENSP00000352516	9606.ENSP00000264709	0	0	0	0	0.049	0.379	0.900	0.950	0.996
RING1	YAF2	4444430	4439970	9606.ENSP00000363787	9606.ENSP00000328004	0	0	0	0	0.061	0.857	0.900	0.799	0.996
DDX23	LSM8	4438627	4434090	9606.ENSP00000310723	9606.ENSP00000249299	0	0	0	0	0.100	0.960	0.900	0.058	0.996
SEC13	WDR59	4445779	4435017	9606.ENSP00000373312	9606.ENSP00000262144	0	0	0	0	0.084	0.710	0.900	0.873	0.996
SNRPB	DDX23	4448654	4438627	9606.ENSP00000412566	9606.ENSP00000310723	0	0	0	0	0.175	0.960	0.900	0.122	0.996
HNRNPA3	PTBP1	4446035	4441922	9606.ENSP00000376309	9606.ENSP00000349428	0	0	0	0	0.630	0.817	0.900	0.466	0.995
RBPJ	NOTCH3	4441499	4435256	9606.ENSP00000345206	9606.ENSP00000263388	0	0	0	0	0.063	0.795	0.900	0.807	0.995
NUP153	NUP98	4450099	4439036	9606.ENSP00000444029	9606.ENSP00000316032	0	0	0	0	0.297	0.346	0.900	0.918	0.995
HDAC2	CHD4	4449546	4441937	9606.ENSP00000430432	9606.ENSP00000349508	0	0	0	0	0.183	0.865	0.900	0.662	0.995
TBL1XR1	NCOR2	4448367	4447065	9606.ENSP00000405574	9606.ENSP00000384018	0	0	0	0	0.064	0.718	0.900	0.861	0.995
C4B	C4A	4448805	4447940	9606.ENSP00000415941	9606.ENSP00000396688	0	0	0	0.988	0.771	0.800	0.900	0.828	0.995
DDX6	CNOT1	4451327	4439404	9606.ENSP00000478754	9606.ENSP00000320949	0	0	0	0	0.169	0.971	0	0.836	0.995
MAPK14	TAB1	4433482	4432921	9606.ENSP00000229795	9606.ENSP00000216160	0	0	0	0	0	0.589	0.900	0.895	0.995
ILK	PXN	4446590	4435751	9606.ENSP00000379975	9606.ENSP00000267257	0	0	0	0	0.082	0.474	0.900	0.913	0.995
SUPT6H	SUPT16H	4439257	4432946	9606.ENSP00000319104	9606.ENSP00000216297	0	0	0	0	0.277	0.269	0.900	0.918	0.995
ALYREF	DDX39A	4449181	4433830	9606.ENSP00000421592	9606.ENSP00000242776	0	0	0	0	0.362	0.761	0.900	0.742	0.995
SNRNP40	RBM22	4435298	4432775	9606.ENSP00000263694	9606.ENSP00000199814	0	0	0	0	0.079	0.959	0.900	0	0.995
HDAC2	SMARCA5	4449546	4436522	9606.ENSP00000430432	9606.ENSP00000283131	0	0	0	0	0.359	0.858	0.900	0.527	0.995
HNRNPF	PTBP1	4448121	4441922	9606.ENSP00000400433	9606.ENSP00000349428	0	0	0	0	0.906	0	0.900	0.583	0.995
ALYREF	HNRNPM	4449181	4439758	9606.ENSP00000421592	9606.ENSP00000325376	0	0	0	0.602	0.937	0.338	0.900	0.278	0.995
SEC31A	PDCD6	4446393	4435518	9606.ENSP00000378721	9606.ENSP00000264933	0	0	0	0	0	0.734	0.900	0.855	0.995
TRAF3	OTUD5	4450450	4432666	9606.ENSP00000454207	9606.ENSP00000156084	0	0	0	0	0	0.379	0.900	0.930	0.995
FAM21A	CCDC53	4436505	4433761	9606.ENSP00000282633	9606.ENSP00000240079	0	0	0	0	0.054	0.945	0.720	0.741	0.995
CLINT1	PICALM	4449519	4446137	9606.ENSP00000429824	9606.ENSP00000377015	0	0	0	0	0.062	0.828	0.900	0.738	0.995
IWS1	SUPT16H	4437146	4432946	9606.ENSP00000295321	9606.ENSP00000216297	0	0	0	0	0.182	0.854	0.900	0.653	0.995
B2M	TAPBP	4450405	4448337	9606.ENSP00000452780	9606.ENSP00000404833	0	0	0	0	0.159	0.720	0.900	0.784	0.994
RBM17	SF3B1	4447560	4440663	9606.ENSP00000388638	9606.ENSP00000335321	0	0	0	0	0.550	0.681	0.900	0.655	0.994
HNRNPA2B1	SNRPD3	4441649	4432879	9606.ENSP00000346694	9606.ENSP00000215829	0	0	0	0	0.904	0.352	0.900	0.153	0.994
TP53	RPA1	4435880	4434378	9606.ENSP00000269305	9606.ENSP00000254719	0	0	0	0	0.057	0.870	0.900	0.637	0.994
ARID2	SMARCE1	4440632	4439656	9606.ENSP00000335044	9606.ENSP00000323967	0	0	0	0	0.148	0.843	0.800	0.807	0.994
HNRNPM	SNRPD3	4439758	4432879	9606.ENSP00000325376	9606.ENSP00000215829	0	0	0	0	0.882	0.410	0.900	0.248	0.994
UPF1	PABPC1	4450945	4438834	9606.ENSP00000470142	9606.ENSP00000313007	0	0	0	0	0.172	0.523	0.900	0.880	0.994
RPA1	HELB	4434378	4434028	9606.ENSP00000254719	9606.ENSP00000247815	0	0	0	0	0.061	0.993	0	0.192	0.994
ALYREF	PTBP1	4449181	4441922	9606.ENSP00000421592	9606.ENSP00000349428	0	0	0	0	0.940	0	0.900	0.208	0.994
TNFAIP3	TNIP1	4451592	4439157	9606.ENSP00000481570	9606.ENSP00000317891	0	0	0	0	0.158	0.509	0.900	0.889	0.994
PSMA5	PSME2	4435972	4432984	9606.ENSP00000271308	9606.ENSP00000216802	0	0	0	0	0.311	0.826	0.900	0.561	0.994
GATAD2B	CHD4	4443143	4441937	9606.ENSP00000357644	9606.ENSP00000349508	0	0	0	0	0.132	0.849	0.900	0.599	0.994
JADE2	ING5	4442461	4439496	9606.ENSP00000354425	9606.ENSP00000322142	0	0	0	0	0.063	0.861	0.900	0.610	0.994
TRAF3	TANK	4450450	4446069	9606.ENSP00000454207	9606.ENSP00000376505	0	0	0	0	0	0.727	0.900	0.801	0.994
LARS	NARS	4446273	4434513	9606.ENSP00000377954	9606.ENSP00000256854	0.135	0	0	0	0.689	0.851	0	0.869	0.994
PABPC1	EIF4A1	4438834	4437038	9606.ENSP00000313007	9606.ENSP00000293831	0	0	0	0	0.433	0.472	0.900	0.842	0.994
SMG7	UPF2	4449318	4441853	9606.ENSP00000425133	9606.ENSP00000348708	0	0	0	0	0.128	0.195	0.900	0.935	0.994
HNRNPA2B1	PCBP1	4441649	4438137	9606.ENSP00000346694	9606.ENSP00000305556	0	0	0	0	0.850	0.164	0.900	0.578	0.994
PRPF40A	SF1	4447382	4444880	9606.ENSP00000386458	9606.ENSP00000366604	0	0	0	0	0.319	0.762	0.900	0.710	0.994
HNRNPA1	SNRPD3	4441190	4432879	9606.ENSP00000341826	9606.ENSP00000215829	0	0	0	0	0.868	0.509	0.900	0.246	0.994
PRKCSH	HSP90B1	4450801	4437604	9606.ENSP00000466134	9606.ENSP00000299767	0	0	0	0	0.241	0.885	0.900	0.412	0.994
MX1	IFIT3	4446835	4443820	9606.ENSP00000381601	9606.ENSP00000360883	0	0	0	0	0.837	0	0.900	0.713	0.994
TKT	RPE	4447693	4442244	9606.ENSP00000391481	9606.ENSP00000352401	0.135	0.277	0	0	0.081	0.522	0.900	0.831	0.994
EIF4A1	EIF3D	4437038	4432926	9606.ENSP00000293831	9606.ENSP00000216190	0	0	0	0	0.312	0.806	0.900	0.603	0.994
TRAPPC4	SDC2	4449767	4438282	9606.ENSP00000436005	9606.ENSP00000307046	0	0	0	0	0	0.379	0.900	0.917	0.994
XRCC6	WRN	4442230	4437463	9606.ENSP00000352257	9606.ENSP00000298139	0	0	0	0	0.108	0.868	0	0.959	0.994
HNRNPA3	HNRNPA2B1	4446035	4441649	9606.ENSP00000376309	9606.ENSP00000346694	0	0	0.434	0.966	0.676	0.794	0.900	0.680	0.993
CCNC	MED21	4449479	4436513	9606.ENSP00000428982	9606.ENSP00000282892	0	0	0	0	0.064	0.766	0.900	0.747	0.993
SHMT2	ATIC	4440475	4433672	9606.ENSP00000333667	9606.ENSP00000236959	0.122	0	0	0	0.774	0	0.900	0.700	0.993
STAT1	IFNAR1	4442456	4435926	9606.ENSP00000354394	9606.ENSP00000270139	0	0	0	0	0	0.400	0.900	0.902	0.993
HNRNPA1	PCBP1	4441190	4438137	9606.ENSP00000341826	9606.ENSP00000305556	0	0	0	0	0.856	0.164	0.900	0.551	0.993
HDAC2	NCOR2	4449546	4447065	9606.ENSP00000430432	9606.ENSP00000384018	0	0	0	0	0.063	0.800	0.900	0.684	0.993
GRB2	LCP2	4446042	4432628	9606.ENSP00000376345	9606.ENSP00000046794	0	0	0	0	0.110	0.578	0.900	0.836	0.993
TRAF3	TLR4	4450450	4444300	9606.ENSP00000454207	9606.ENSP00000363089	0	0	0	0	0	0.826	0.900	0.681	0.993
ALYREF	EFTUD2	4449181	4447727	9606.ENSP00000421592	9606.ENSP00000392094	0	0	0	0	0.327	0.906	0.900	0.100	0.993
LAMP1	WDR59	4440443	4435017	9606.ENSP00000333298	9606.ENSP00000262144	0	0	0	0	0	0.993	0	0.132	0.993
UTP11L	CIRH1A	4444078	4439903	9606.ENSP00000362105	9606.ENSP00000327179	0	0	0	0	0.561	0.797	0.900	0.356	0.993
PTBP1	PCBP1	4441922	4438137	9606.ENSP00000349428	9606.ENSP00000305556	0	0	0	0	0.802	0.363	0.900	0.533	0.993
SOS1	EPS8	4447527	4436418	9606.ENSP00000387784	9606.ENSP00000281172	0	0	0	0	0.061	0.524	0.900	0.868	0.993
RPS6KA1	TSC2	4449746	4433091	9606.ENSP00000435412	9606.ENSP00000219476	0	0	0	0	0.055	0.379	0.900	0.900	0.993
NUP98	NUP155	4439036	4433538	9606.ENSP00000316032	9606.ENSP00000231498	0	0	0	0	0.208	0.944	0	0.869	0.993
RAC1	ARHGDIA	4441834	4435881	9606.ENSP00000348461	9606.ENSP00000269321	0	0	0	0	0.086	0.718	0.900	0.726	0.992
CLNS1A	SNRPB	4449691	4448654	9606.ENSP00000433919	9606.ENSP00000412566	0	0	0	0	0.166	0.844	0.900	0.481	0.992
DNMT1	RB1	4442259	4435747	9606.ENSP00000352516	9606.ENSP00000267163	0	0	0	0	0.061	0.865	0.900	0.471	0.992
HLA-A	PDIA3	4446577	4437661	9606.ENSP00000379873	9606.ENSP00000300289	0	0	0	0	0.067	0.870	0.900	0.421	0.992
SF3B2	SNRPD3	4439231	4432879	9606.ENSP00000318861	9606.ENSP00000215829	0	0	0	0	0.134	0.849	0.900	0.509	0.992
ECHS1	HSD17B10	4443119	4432704	9606.ENSP00000357535	9606.ENSP00000168216	0	0	0	0	0.859	0	0.900	0.483	0.992
C4B	CD46	4448805	4438890	9606.ENSP00000415941	9606.ENSP00000313875	0	0	0	0	0	0.379	0.900	0.887	0.992
PRPF8	SF3B2	4450629	4439231	9606.ENSP00000460348	9606.ENSP00000318861	0	0	0	0	0.282	0.865	0.900	0.357	0.992
HDAC2	NCOR1	4449546	4435844	9606.ENSP00000430432	9606.ENSP00000268712	0	0	0	0	0.093	0.718	0.900	0.751	0.992
SRRM2	SNRPD3	4437792	4432879	9606.ENSP00000301740	9606.ENSP00000215829	0	0	0	0	0.078	0.916	0.900	0.197	0.992
SEC13	SEC24C	4445779	4441332	9606.ENSP00000373312	9606.ENSP00000343405	0	0	0	0	0.192	0.192	0.900	0.904	0.992
GNB2L1	EIF3B	4449378	4442432	9606.ENSP00000426909	9606.ENSP00000354125	0	0	0	0	0.952	0.736	0	0.463	0.992
SNX9	DNM2	4445995	4445839	9606.ENSP00000376024	9606.ENSP00000373905	0	0	0	0	0.061	0.772	0.900	0.680	0.992
SF1	SF3B1	4444880	4440663	9606.ENSP00000366604	9606.ENSP00000335321	0	0	0	0	0.599	0.117	0.900	0.775	0.991
STK11	TP53	4439722	4435880	9606.ENSP00000324856	9606.ENSP00000269305	0	0	0	0	0	0.379	0.900	0.868	0.991
CLTC	EPS15	4451404	4443804	9606.ENSP00000479606	9606.ENSP00000360798	0	0	0	0	0.184	0.543	0.900	0.790	0.991
EEF1G	EEF2	4440309	4438372	9606.ENSP00000331901	9606.ENSP00000307940	0	0	0	0	0.960	0.075	0	0.794	0.991
SPTLC1	SPTLC2	4435105	4432966	9606.ENSP00000262554	9606.ENSP00000216484	0	0	0.439	0.716	0.266	0.827	0.900	0.953	0.991
TLR4	TBK1	4444300	4440145	9606.ENSP00000363089	9606.ENSP00000329967	0	0	0	0	0.061	0.551	0.900	0.824	0.991
PEX2	PEX14	4441939	4441882	9606.ENSP00000349543	9606.ENSP00000349016	0	0	0	0	0.061	0.339	0.900	0.884	0.991
DUSP1	MAPK14	4433734	4433482	9606.ENSP00000239223	9606.ENSP00000229795	0	0	0	0	0	0.636	0.900	0.791	0.991
SNRPB	SRRM2	4448654	4437792	9606.ENSP00000412566	9606.ENSP00000301740	0	0	0	0	0.103	0.877	0.900	0.320	0.991
NPM1	TP53	4437352	4435880	9606.ENSP00000296930	9606.ENSP00000269305	0	0	0	0	0.095	0.472	0.900	0.834	0.991
C4B	CR1	4448805	4442796	9606.ENSP00000415941	9606.ENSP00000356016	0	0	0	0	0	0.379	0.900	0.867	0.991
MYL6	MYLK	4450215	4442357	9606.ENSP00000446955	9606.ENSP00000353452	0	0	0	0	0.087	0.192	0.900	0.895	0.991
IFITM1	MX1	4447332	4446835	9606.ENSP00000386187	9606.ENSP00000381601	0	0	0	0	0.746	0	0.900	0.697	0.991
FKBP5	NR3C1	4450132	4433539	9606.ENSP00000444810	9606.ENSP00000231509	0	0	0	0	0	0.325	0.900	0.883	0.991
EPS15	HGS	4443804	4440236	9606.ENSP00000360798	9606.ENSP00000331201	0	0	0	0	0.475	0.522	0.900	0.700	0.991
PPP1CB	PPP1R7	4446400	4433613	9606.ENSP00000378769	9606.ENSP00000234038	0	0	0	0	0.099	0.975	0	0.662	0.991
DNM2	EPS15	4445839	4443804	9606.ENSP00000373905	9606.ENSP00000360798	0	0	0	0	0.110	0.619	0.900	0.774	0.991
HGS	STAM2	4440236	4435333	9606.ENSP00000331201	9606.ENSP00000263904	0	0	0	0.590	0.189	0.844	0.900	0.888	0.991
SEC31A	SEC24C	4446393	4441332	9606.ENSP00000378721	9606.ENSP00000343405	0	0	0	0	0.521	0.223	0.900	0.800	0.991
GNB2L1	EIF2S3	4449378	4434275	9606.ENSP00000426909	9606.ENSP00000253039	0	0	0	0	0.803	0.958	0	0.076	0.991
CYLD	RNF31	4447722	4438972	9606.ENSP00000392025	9606.ENSP00000315112	0	0	0	0	0.055	0.554	0.900	0.814	0.991
PRPF40A	SRRM2	4447382	4437792	9606.ENSP00000386458	9606.ENSP00000301740	0	0	0	0	0.199	0.864	0.900	0.323	0.991
PTBP1	SNRPD3	4441922	4432879	9606.ENSP00000349428	9606.ENSP00000215829	0	0	0	0	0.900	0	0.900	0.246	0.991
RAB5C	GDI2	4450219	4445338	9606.ENSP00000447053	9606.ENSP00000369538	0	0	0	0	0.080	0.877	0.900	0.302	0.991
AUTS2	YAF2	4441386	4439970	9606.ENSP00000344087	9606.ENSP00000328004	0	0	0	0	0	0.866	0.900	0.434	0.991
EFTUD2	TFIP11	4447727	4447119	9606.ENSP00000392094	9606.ENSP00000384421	0	0	0	0	0.152	0.719	0.900	0.681	0.991
EIF4A2	EIF4A1	4439848	4437038	9606.ENSP00000326381	9606.ENSP00000293831	0	0	0.449	0.985	0.062	0.912	0.900	0.925	0.991
HNRNPA3	SRSF1	4446035	4434667	9606.ENSP00000376309	9606.ENSP00000258962	0	0	0.257	0	0.666	0.244	0.900	0.594	0.991
TRAPPC4	TRAPPC12	4449767	4439680	9606.ENSP00000436005	9606.ENSP00000324318	0	0	0	0	0.064	0.699	0.900	0.724	0.991
NUP214	RANBP2	4442243	4436527	9606.ENSP00000352400	9606.ENSP00000283195	0	0	0	0	0.142	0.310	0.900	0.871	0.991
MMP9	PLG	4443919	4438461	9606.ENSP00000361405	9606.ENSP00000308938	0	0	0	0	0.063	0.379	0.900	0.863	0.991
GIT1	PXN	4446338	4435751	9606.ENSP00000378338	9606.ENSP00000267257	0	0	0	0	0.063	0.419	0.900	0.838	0.990
HNRNPH2	HNRNPA1	4444038	4441190	9606.ENSP00000361927	9606.ENSP00000341826	0	0	0	0	0.125	0.612	0.900	0.755	0.990
PEX5	SCP2	4447704	4443763	9606.ENSP00000391601	9606.ENSP00000360569	0	0	0	0	0.172	0.967	0	0.685	0.990
C4A	CR1	4447940	4442796	9606.ENSP00000396688	9606.ENSP00000356016	0	0	0	0	0	0.379	0.900	0.854	0.990
CLNS1A	SNRPD3	4449691	4432879	9606.ENSP00000433919	9606.ENSP00000215829	0	0	0	0	0.120	0.860	0.900	0.287	0.990
LSM8	SART3	4434090	4433406	9606.ENSP00000249299	9606.ENSP00000228284	0	0	0	0	0.073	0.950	0	0.799	0.990
TP53	MAPK14	4435880	4433482	9606.ENSP00000269305	9606.ENSP00000229795	0	0	0	0	0	0.472	0.900	0.837	0.990
CREB1	FOS	4447522	4438204	9606.ENSP00000387699	9606.ENSP00000306245	0	0	0	0	0	0	0.900	0.911	0.990
CTNNB1	NOTCH1	4441426	4436260	9606.ENSP00000344456	9606.ENSP00000277541	0	0	0	0	0.055	0.472	0.900	0.837	0.990
CLTC	HGS	4451404	4440236	9606.ENSP00000479606	9606.ENSP00000331201	0	0	0	0	0.087	0.804	0.900	0.505	0.990
NOTCH1	HES1	4436260	4433557	9606.ENSP00000277541	9606.ENSP00000232424	0	0	0	0	0	0.462	0.900	0.844	0.990
DCTN2	PAFAH1B1	4448498	4446653	9606.ENSP00000408910	9606.ENSP00000380378	0	0	0	0	0.106	0.378	0.900	0.856	0.990
NUP62	RANBP2	4450981	4436527	9606.ENSP00000471191	9606.ENSP00000283195	0	0	0	0	0.109	0.476	0.900	0.812	0.990
NUP153	NUP214	4450099	4442243	9606.ENSP00000444029	9606.ENSP00000352400	0	0	0	0.539	0.557	0.641	0.900	0.935	0.990
SNX2	SNX5	4445228	4444938	9606.ENSP00000368831	9606.ENSP00000366998	0	0	0	0.631	0.164	0.826	0.900	0.874	0.989
RPS6KA1	CREB1	4449746	4447522	9606.ENSP00000435412	9606.ENSP00000387699	0	0	0	0	0	0.379	0.900	0.840	0.989
CTGF	TGFB1	4442998	4433189	9606.ENSP00000356954	9606.ENSP00000221930	0	0	0	0	0.061	0.379	0.900	0.842	0.989
NUP214	NUP155	4442243	4433538	9606.ENSP00000352400	9606.ENSP00000231498	0	0	0	0	0.319	0.127	0.900	0.848	0.989
PCBP2	PTBP1	4442251	4441922	9606.ENSP00000352438	9606.ENSP00000349428	0	0	0	0	0.639	0.328	0.900	0.633	0.989
B2M	PDIA3	4450405	4437661	9606.ENSP00000452780	9606.ENSP00000300289	0	0	0	0	0.061	0.830	0.900	0.429	0.989
HNRNPC	PCBP1	4450354	4438137	9606.ENSP00000451291	9606.ENSP00000305556	0	0	0	0	0.660	0.164	0.900	0.673	0.989
PSMB4	PSME2	4436872	4432984	9606.ENSP00000290541	9606.ENSP00000216802	0	0	0	0	0.158	0.819	0.900	0.396	0.989
DYNLT1	DYNLRB1	4442803	4441958	9606.ENSP00000356056	9606.ENSP00000349679	0	0	0	0	0.244	0.841	0.720	0.716	0.989
WAPAL	NIPBL	4437519	4436496	9606.ENSP00000298767	9606.ENSP00000282516	0	0	0	0	0.120	0.261	0.900	0.863	0.989
HNRNPF	HNRNPA3	4448121	4446035	9606.ENSP00000400433	9606.ENSP00000376309	0	0	0	0	0.527	0.610	0.900	0.491	0.989
LCK	LCP2	4440823	4432628	9606.ENSP00000337825	9606.ENSP00000046794	0	0	0	0	0.160	0.417	0.900	0.807	0.989
PTK2	VCL	4441125	4432848	9606.ENSP00000341189	9606.ENSP00000211998	0	0	0	0	0.061	0.379	0.900	0.846	0.989
SF1	SRSF1	4444880	4434667	9606.ENSP00000366604	9606.ENSP00000258962	0	0	0	0	0.334	0.190	0.900	0.832	0.989
RAC1	STAT3	4441834	4435468	9606.ENSP00000348461	9606.ENSP00000264657	0	0	0	0	0	0.397	0.900	0.846	0.989
PICALM	EPS15	4446137	4443804	9606.ENSP00000377015	9606.ENSP00000360798	0	0	0	0	0.063	0.721	0.900	0.642	0.989
CRCP	POLR3GL	4446396	4443298	9606.ENSP00000378736	9606.ENSP00000358320	0	0	0	0	0.062	0.848	0.900	0.291	0.988
FOS	STAT3	4438204	4435468	9606.ENSP00000306245	9606.ENSP00000264657	0	0	0	0	0	0.423	0.900	0.811	0.988
EIF4A2	PABPC1	4439848	4438834	9606.ENSP00000326381	9606.ENSP00000313007	0	0	0	0	0.199	0.188	0.900	0.842	0.988
RAB5C	RAP1B	4450219	4434137	9606.ENSP00000447053	9606.ENSP00000250559	0	0	0.416	0.826	0.094	0.869	0.900	0.245	0.988
RHOA	CTNND1	4448110	4446884	9606.ENSP00000400175	9606.ENSP00000382004	0	0	0	0	0	0.386	0.900	0.820	0.988
NUP98	RANBP2	4439036	4436527	9606.ENSP00000316032	9606.ENSP00000283195	0	0	0	0	0.247	0.287	0.900	0.803	0.988
HNRNPC	RANBP2	4450354	4436527	9606.ENSP00000451291	9606.ENSP00000283195	0	0	0	0	0.095	0.854	0.900	0.201	0.988
PRPF40A	SF3B2	4447382	4439231	9606.ENSP00000386458	9606.ENSP00000318861	0	0	0	0	0.298	0.554	0.900	0.674	0.988
CFL1	RHOA	4449639	4448110	9606.ENSP00000432660	9606.ENSP00000400175	0	0	0	0	0.118	0.085	0.900	0.877	0.988
C4A	CD46	4447940	4438890	9606.ENSP00000396688	9606.ENSP00000313875	0	0	0	0	0	0	0.900	0.886	0.988
IFI27	MX1	4451772	4446835	9606.ENSP00000483430	9606.ENSP00000381601	0	0	0	0	0.658	0	0.900	0.679	0.988
IFIT3	MX2	4443820	4440471	9606.ENSP00000360883	9606.ENSP00000333657	0	0	0	0	0.693	0	0.900	0.654	0.988
VASP	PFN1	4433955	4433326	9606.ENSP00000245932	9606.ENSP00000225655	0	0	0	0	0.110	0.379	0.900	0.820	0.988
HDAC2	GATAD2B	4449546	4443143	9606.ENSP00000430432	9606.ENSP00000357644	0	0	0	0	0.052	0.813	0.900	0.449	0.988
CTNND1	CTNNB1	4446884	4441426	9606.ENSP00000382004	9606.ENSP00000344456	0	0	0	0	0.086	0.511	0.900	0.775	0.988
PSMA1	PSME2	4448731	4432984	9606.ENSP00000414359	9606.ENSP00000216802	0	0	0	0	0.202	0.825	0.900	0.301	0.988
UPF1	NCBP2	4450945	4439879	9606.ENSP00000470142	9606.ENSP00000326806	0	0	0	0	0.067	0.587	0.900	0.717	0.987
LYN	LCP2	4449476	4432628	9606.ENSP00000428924	9606.ENSP00000046794	0	0	0	0	0.154	0.417	0.900	0.775	0.987
HNRNPH2	HNRNPA2B1	4444038	4441649	9606.ENSP00000361927	9606.ENSP00000346694	0	0	0	0	0.183	0.606	0.900	0.662	0.987
DYNC2H1	IFT172	4446774	4434789	9606.ENSP00000381167	9606.ENSP00000260570	0	0	0	0	0.110	0	0.900	0.866	0.987
EIF1	EIF4A1	4449043	4437038	9606.ENSP00000419449	9606.ENSP00000293831	0	0	0	0	0.096	0.081	0.900	0.866	0.987
SNRPB	SF3B2	4448654	4439231	9606.ENSP00000412566	9606.ENSP00000318861	0	0	0	0	0.332	0.733	0.900	0.387	0.987
ZYX	VCL	4439687	4432848	9606.ENSP00000324422	9606.ENSP00000211998	0	0	0	0	0.150	0.181	0.900	0.836	0.987
HNRNPC	SNRPD3	4450354	4432879	9606.ENSP00000451291	9606.ENSP00000215829	0	0	0	0	0.744	0.352	0.900	0.318	0.987
IFT20	TRIP11	4450745	4435776	9606.ENSP00000464443	9606.ENSP00000267622	0	0	0	0	0	0.261	0.900	0.841	0.987
TAF6	AK6	4448098	4445453	9606.ENSP00000399982	9606.ENSP00000370193	0	0	0	0	0.192	0.736	0.900	0.498	0.987
TRPC1	ITPR3	4449030	4444368	9606.ENSP00000419313	9606.ENSP00000363435	0	0	0	0	0	0.406	0.900	0.808	0.987
SP1	TP53	4440095	4435880	9606.ENSP00000329357	9606.ENSP00000269305	0	0	0	0	0.055	0.472	0.900	0.772	0.987
PLEKHG5	RHOA	4449916	4448110	9606.ENSP00000439625	9606.ENSP00000400175	0	0	0	0	0.061	0.716	0.900	0.600	0.987
POLDIP3	DDX39A	4448001	4433830	9606.ENSP00000397927	9606.ENSP00000242776	0	0	0	0	0.125	0.632	0.900	0.653	0.987
HLA-DRB5	CD74	4444482	4432583	9606.ENSP00000364114	9606.ENSP00000009530	0	0	0	0	0.740	0.352	0.900	0.328	0.987
WLS	VPS35	4441660	4437537	9606.ENSP00000346829	9606.ENSP00000299138	0	0	0	0	0.061	0.261	0.900	0.840	0.987
HDAC2	TP53	4449546	4435880	9606.ENSP00000430432	9606.ENSP00000269305	0	0	0	0	0.061	0.681	0.900	0.602	0.986
HNRNPC	HNRNPA3	4450354	4446035	9606.ENSP00000451291	9606.ENSP00000376309	0	0	0	0	0.633	0	0.900	0.660	0.986
PIK3R5	PIK3CG	4447768	4442215	9606.ENSP00000392812	9606.ENSP00000352121	0	0	0	0	0.165	0.538	0.900	0.701	0.986
SDC1	SDCBP	4445506	4434752	9606.ENSP00000370542	9606.ENSP00000260130	0	0	0	0	0	0.379	0.900	0.806	0.986
WRN	TP53	4437463	4435880	9606.ENSP00000298139	9606.ENSP00000269305	0	0	0	0	0	0.384	0.900	0.797	0.986
XRCC6	TP53	4442230	4435880	9606.ENSP00000352257	9606.ENSP00000269305	0	0	0	0	0	0.379	0.900	0.795	0.986
HNRNPA3	HNRNPM	4446035	4439758	9606.ENSP00000376309	9606.ENSP00000325376	0	0	0	0	0.689	0.284	0.900	0.476	0.986
RHOA	EZR	4448110	4442801	9606.ENSP00000400175	9606.ENSP00000356042	0	0	0	0	0.068	0.557	0.900	0.710	0.986
TP53	STAT3	4435880	4435468	9606.ENSP00000269305	9606.ENSP00000264657	0	0	0	0	0	0	0.900	0.870	0.986
NCOR1	NR3C1	4435844	4433539	9606.ENSP00000268712	9606.ENSP00000231509	0	0	0	0	0.049	0.972	0	0.539	0.986
RHOA	PXN	4448110	4435751	9606.ENSP00000400175	9606.ENSP00000267257	0	0	0	0	0.055	0.324	0.900	0.812	0.986
ALYREF	PCF11	4449181	4437472	9606.ENSP00000421592	9606.ENSP00000298281	0	0	0	0	0.098	0.522	0.900	0.723	0.986
TP53	RB1	4435880	4435747	9606.ENSP00000269305	9606.ENSP00000267163	0	0	0	0	0.061	0.379	0.900	0.789	0.986
PCBP2	HNRNPA1	4442251	4441190	9606.ENSP00000352438	9606.ENSP00000341826	0	0	0	0	0.654	0.189	0.900	0.581	0.986
